Match ID,Map ID,Team 1,Team 2,Event,Mode,Map,Map Number,Team 1 Score,Team 2 Score,Map Winner,Total Game Time,Map VOD
203,802,OpTic Chicago,Atlanta FaZe,Stage 5 Week 2,Hardpoint,Moscow,1,250,177,OpTic Chicago,9:40,https://youtu.be/LaFVVWtkPDM?t=492
203,803,OpTic Chicago,Atlanta FaZe,Stage 5 Week 2,Search and Destroy,Miami,2,4,6,Atlanta FaZe,14:05,https://youtu.be/LaFVVWtkPDM?t=1462
203,804,OpTic Chicago,Atlanta FaZe,Stage 5 Week 2,Control,Raid,3,3,2,OpTic Chicago,15:52,https://youtu.be/LaFVVWtkPDM?t=3111
203,805,OpTic Chicago,Atlanta FaZe,Stage 5 Week 2,Hardpoint,Apocalypse,4,172,250,Atlanta FaZe,8:49,https://youtu.be/LaFVVWtkPDM?t=4613
203,806,OpTic Chicago,Atlanta FaZe,Stage 5 Week 2,Search and Destroy,Standoff,5,6,5,OpTic Chicago,11:17,https://youtu.be/LaFVVWtkPDM?t=5572
204,807,Minnesota ROKKR,Dallas Empire,Stage 5 Week 2,Hardpoint,Garrison,1,170,250,Dallas Empire,10:11,https://youtu.be/dkUmRwiJAQg?t=390
204,808,Minnesota ROKKR,Dallas Empire,Stage 5 Week 2,Search and Destroy,Miami,2,6,3,Minnesota ROKKR,11:50,https://youtu.be/dkUmRwiJAQg?t=1359
204,809,Minnesota ROKKR,Dallas Empire,Stage 5 Week 2,Control,Raid,3,0,3,Dallas Empire,9:16,https://youtu.be/dkUmRwiJAQg?t=2779
204,810,Minnesota ROKKR,Dallas Empire,Stage 5 Week 2,Hardpoint,Checkmate,4,239,250,Dallas Empire,12:01,https://youtu.be/dkUmRwiJAQg?t=3766
205,811,Paris Legion,New York Subliners,Stage 5 Week 3,Hardpoint,Garrison,1,244,250,New York Subliners,12:10,https://youtu.be/-MboEDMTqWw?t=527
205,812,Paris Legion,New York Subliners,Stage 5 Week 3,Search and Destroy,Moscow,2,6,5,Paris Legion,10:51,https://youtu.be/-MboEDMTqWw?t=1757
205,813,Paris Legion,New York Subliners,Stage 5 Week 3,Control,Garrison,3,1,3,New York Subliners,12:05,https://youtu.be/-MboEDMTqWw?t=3205
205,814,Paris Legion,New York Subliners,Stage 5 Week 3,Hardpoint,Apocalypse,4,250,124,Paris Legion,8:34,https://youtu.be/-MboEDMTqWw?t=4430
205,815,Paris Legion,New York Subliners,Stage 5 Week 3,Search and Destroy,Standoff,5,1,6,New York Subliners,6:20,https://youtu.be/-MboEDMTqWw?t=5342
206,816,London Royal Ravens,OpTic Chicago,Stage 5 Week 3,Hardpoint,Raid,1,207,250,OpTic Chicago,9:11,https://youtu.be/KwJ57wQNB8s?t=1232
206,817,London Royal Ravens,OpTic Chicago,Stage 5 Week 3,Search and Destroy,Moscow,2,4,6,OpTic Chicago,12:32,https://youtu.be/KwJ57wQNB8s?t=2125
206,818,London Royal Ravens,OpTic Chicago,Stage 5 Week 3,Control,Raid,3,2,3,OpTic Chicago,16:21,https://youtu.be/KwJ57wQNB8s?t=3563
207,819,Florida Mutineers,Toronto Ultra,Stage 5 Week 3,Hardpoint,Garrison,1,202,214,Toronto Ultra,11:55,https://youtu.be/LozxHCMLteg?t=519
207,820,Florida Mutineers,Toronto Ultra,Stage 5 Week 3,Search and Destroy,Standoff,2,6,5,Florida Mutineers,12:19,https://youtu.be/LozxHCMLteg?t=1634
207,821,Florida Mutineers,Toronto Ultra,Stage 5 Week 3,Control,Garrison,3,2,3,Toronto Ultra,11:51,https://youtu.be/LozxHCMLteg?t=3137
207,822,Florida Mutineers,Toronto Ultra,Stage 5 Week 3,Hardpoint,Raid,4,137,250,Toronto Ultra,8:12,https://youtu.be/LozxHCMLteg?t=4431
208,823,Seattle Surge,Dallas Empire,Stage 5 Week 3,Hardpoint,Raid,1,168,250,Dallas Empire,9:41,https://youtu.be/2Tnqhc2iytI?t=510
208,824,Seattle Surge,Dallas Empire,Stage 5 Week 3,Search and Destroy,Standoff,2,3,6,Dallas Empire,9:37,https://youtu.be/2Tnqhc2iytI?t=1442
208,825,Seattle Surge,Dallas Empire,Stage 5 Week 3,Control,Garrison,3,2,3,Dallas Empire,9:38,https://youtu.be/2Tnqhc2iytI?t=2804
209,826,London Royal Ravens,Paris Legion,Stage 5 Week 3,Hardpoint,Checkmate,1,250,136,London Royal Ravens,9:58,https://youtu.be/f_ensDwcbCg?t=437
209,827,London Royal Ravens,Paris Legion,Stage 5 Week 3,Search and Destroy,Moscow,2,6,5,London Royal Ravens,11:54,https://youtu.be/f_ensDwcbCg?t=1365
209,828,London Royal Ravens,Paris Legion,Stage 5 Week 3,Control,Raid,3,2,3,Paris Legion,14:01,https://youtu.be/f_ensDwcbCg?t=2855
209,829,London Royal Ravens,Paris Legion,Stage 5 Week 3,Hardpoint,Apocalypse,4,169,250,Paris Legion,9:54,https://youtu.be/f_ensDwcbCg?t=4145
209,830,London Royal Ravens,Paris Legion,Stage 5 Week 3,Search and Destroy,Miami,5,6,5,London Royal Ravens,15:09,https://youtu.be/f_ensDwcbCg?t=5131
210,831,Florida Mutineers,Minnesota ROKKR,Stage 5 Week 3,Hardpoint,Garrison,1,140,250,Minnesota ROKKR,10:05,https://youtu.be/RkHZaYOYwUY?t=568
210,832,Florida Mutineers,Minnesota ROKKR,Stage 5 Week 3,Search and Destroy,Moscow,2,5,6,Minnesota ROKKR,10:44,https://youtu.be/RkHZaYOYwUY?t=1542
210,833,Florida Mutineers,Minnesota ROKKR,Stage 5 Week 3,Control,Garrison,3,0,3,Minnesota ROKKR,8:29,https://youtu.be/RkHZaYOYwUY?t=3234
211,834,Los Angeles Thieves,OpTic Chicago,Stage 5 Week 3,Hardpoint,Moscow,1,72,250,OpTic Chicago,7:34,https://youtu.be/0TOv6uRjEIs?t=479
211,835,Los Angeles Thieves,OpTic Chicago,Stage 5 Week 3,Search and Destroy,Express,2,1,6,OpTic Chicago,7:08,https://youtu.be/0TOv6uRjEIs?t=1243
211,836,Los Angeles Thieves,OpTic Chicago,Stage 5 Week 3,Control,Checkmate,3,3,1,Los Angeles Thieves,9:27,https://youtu.be/0TOv6uRjEIs?t=2415
211,837,Los Angeles Thieves,OpTic Chicago,Stage 5 Week 3,Hardpoint,Checkmate,4,250,196,Los Angeles Thieves,10:35,https://youtu.be/0TOv6uRjEIs?t=3417
211,838,Los Angeles Thieves,OpTic Chicago,Stage 5 Week 3,Search and Destroy,Moscow,5,6,3,Los Angeles Thieves,10:02,https://youtu.be/0TOv6uRjEIs?t=4443
212,839,Seattle Surge,Los Angeles Guerrillas,Stage 5 Week 3,Hardpoint,Apocalypse,1,250,108,Seattle Surge,8:34,https://youtu.be/afgFuyNLo0U?t=279
212,840,Seattle Surge,Los Angeles Guerrillas,Stage 5 Week 3,Search and Destroy,Moscow,2,6,2,Seattle Surge,8:48,https://youtu.be/afgFuyNLo0U?t=1145
212,841,Seattle Surge,Los Angeles Guerrillas,Stage 5 Week 3,Control,Garrison,3,3,0,Seattle Surge,8:16,https://youtu.be/afgFuyNLo0U?t=2390
213,842,New York Subliners,Atlanta FaZe,Stage 5 Week 3,Hardpoint,Checkmate,1,107,250,Atlanta FaZe,9:21,https://youtu.be/YCYFB19pFUM?t=549
213,843,New York Subliners,Atlanta FaZe,Stage 5 Week 3,Search and Destroy,Express,2,1,6,Atlanta FaZe,5:33,https://youtu.be/YCYFB19pFUM?t=1454
213,844,New York Subliners,Atlanta FaZe,Stage 5 Week 3,Control,Garrison,3,0,3,Atlanta FaZe,7:36,https://youtu.be/YCYFB19pFUM?t=2565
214,845,Toronto Ultra,Dallas Empire,Stage 5 Week 3,Hardpoint,Raid,1,231,250,Dallas Empire,10:30,https://youtu.be/_kqMVbui-PM?t=548
214,846,Toronto Ultra,Dallas Empire,Stage 5 Week 3,Search and Destroy,Express,2,4,6,Dallas Empire,9:45,https://youtu.be/_kqMVbui-PM?t=1522
214,847,Toronto Ultra,Dallas Empire,Stage 5 Week 3,Control,Raid,3,3,2,Toronto Ultra,16:09,https://youtu.be/_kqMVbui-PM?t=3585
214,848,Toronto Ultra,Dallas Empire,Stage 5 Week 3,Hardpoint,Garrison,4,216,250,Dallas Empire,12:38,https://youtu.be/_kqMVbui-PM?t=5049
215,849,Paris Legion,Seattle Surge,Major 5,Hardpoint,Raid,1,86,250,Seattle Surge,7:21
215,850,Paris Legion,Seattle Surge,Major 5,Search and Destroy,Raid,2,6,2,Paris Legion,8:21
215,851,Paris Legion,Seattle Surge,Major 5,Control,Garrison,3,1,3,Seattle Surge,9:48
215,852,Paris Legion,Seattle Surge,Major 5,Hardpoint,Apocalypse,4,112,250,Seattle Surge,7:35
216,853,Los Angeles Guerrillas,New York Subliners,Major 5,Hardpoint,Garrison,1,178,250,New York Subliners,10:20
216,854,Los Angeles Guerrillas,New York Subliners,Major 5,Search and Destroy,Moscow,2,6,4,Los Angeles Guerrillas,13:22
216,855,Los Angeles Guerrillas,New York Subliners,Major 5,Control,Checkmate,3,0,3,New York Subliners,8:01
216,856,Los Angeles Guerrillas,New York Subliners,Major 5,Hardpoint,Apocalypse,4,250,238,Los Angeles Guerrillas,11:19
216,857,Los Angeles Guerrillas,New York Subliners,Major 5,Search and Destroy,Express,5,4,6,New York Subliners,10:06
